,row,row_name,column,type,x_coord,y_coord,radius,halo,spot_intensity,norm_intensity,note,RT
159,8,H,20,Sample,2321,950,23,,0.7113925254759271,0.9829472296356047,Backfilled,
160,9,I,1,Sample,91,1033,23,,0.7197184270918799,0.9944513172307679,Initial Detection,
161,9,I,2,Sample,195,1035,23,,0.7240228777987848,1.0003988746564303,Initial Detection,
162,9,I,3,Sample,308,1037,21,,0.7284578696343402,1.0065268037280766,Initial Detection,
163,9,I,4,Sample,409,1039,25,,0.7323332424159772,1.0118814944270924,Initial Detection,
164,9,I,5,Sample,514,1039,23,,0.736631826775586,1.0178209461872942,Initial Detection,
165,9,I,6,Sample,620,1042,25,,0.7357638573203625,1.0166216530532406,Initial Detection,
166,9,I,7,Sample,725,1041,25,,0.7318564313927529,1.0112226737935406,Initial Detection,
167,9,I,8,Sample,830,1047,26,,0.7225281008562743,0.9983335073634848,Initial Detection,
168,9,I,9,Sample,938,1046,24,,0.7285897478052149,1.0067090227957058,Initial Detection,
169,9,I,10,Sample,1045,1046,26,,0.7281399046104929,1.0060874642240487,Initial Detection,
170,9,I,11,Sample,1367,1057,22,,0.7197750217072949,0.9945295152978578,Initial Detection,
171,9,I,12,Sample,1473,1057,25,,0.7159802406279357,0.9892861799865481,Initial Detection,
172,9,I,13,Sample,1583,1062,24,,0.7189469415491182,0.9933853381126232,Initial Detection,
173,9,I,14,Sample,1687,1061,24,,0.7181271166935191,0.992252567466687,Initial Detection,
174,9,I,15,Sample,1796,1063,23,,0.7193902424523478,0.9939978570513526,Initial Detection,
175,9,I,16,Sample,1899,1065,22,,0.7241164806967069,1.000528207909035,Initial Detection,
176,9,I,17,Sample,2002,1066,25,,0.7351496600701074,1.0157730027456144,Initial Detection,
177,9,I,18,Sample,2110,1066,26,,0.7663087235842654,1.0588261893654645,Initial Detection,
178,9,I,19,Sample,2216,1068,26,,0.7681198226089867,1.061328626072618,Initial Detection,
179,9,I,20,Sample,2319,1070,23,,0.7347697356686763,1.0152480525606125,Initial Detection,
180,10,J,1,Sample,88,1153,23,,0.7176874873660805,0.9916451216277202,Backfilled,
181,10,J,2,Sample,195,1157,23,,0.7229455760472775,0.99891034232835,Initial Detection,
182,10,J,3,Sample,302,1159,24,,0.7265051129451222,1.003828635404569,Initial Detection,
